interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,location,location_type,day_ahead_lmp,energy,congestion,loss
2024-11-18T15:00:00-05:00,2024-11-18 20:00:00+00:00,2024-11-18T16:00:00-05:00,2024-11-18 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.08,48.3,0.03,-2.25
2024-11-18T16:00:00-05:00,2024-11-18 21:00:00+00:00,2024-11-18T17:00:00-05:00,2024-11-18 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.5,49.99,-0.02,-4.47
2024-11-18T17:00:00-05:00,2024-11-18 22:00:00+00:00,2024-11-18T18:00:00-05:00,2024-11-18 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.2,53.8,0.02,-4.62
2024-11-18T18:00:00-05:00,2024-11-18 23:00:00+00:00,2024-11-18T19:00:00-05:00,2024-11-19 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.76,49.29,0.02,-4.55
2024-11-18T19:00:00-05:00,2024-11-19 00:00:00+00:00,2024-11-18T20:00:00-05:00,2024-11-19 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.32,40.73,0.02,-3.43
2024-11-18T20:00:00-05:00,2024-11-19 01:00:00+00:00,2024-11-18T21:00:00-05:00,2024-11-19 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.87,39.39,-0.91,-1.61
2024-11-18T21:00:00-05:00,2024-11-19 02:00:00+00:00,2024-11-18T22:00:00-05:00,2024-11-19 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.16,31.34,0.01,-1.19
2024-11-18T22:00:00-05:00,2024-11-19 03:00:00+00:00,2024-11-18T23:00:00-05:00,2024-11-19 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.73,26.69,0.01,-0.97
2024-11-18T23:00:00-05:00,2024-11-19 04:00:00+00:00,2024-11-19T00:00:00-05:00,2024-11-19 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.31,22.92,0.0,-0.61
2024-11-19T00:00:00-05:00,2024-11-19 05:00:00+00:00,2024-11-19T01:00:00-05:00,2024-11-19 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.67,30.05,0.01,0.61
2024-11-19T01:00:00-05:00,2024-11-19 06:00:00+00:00,2024-11-19T02:00:00-05:00,2024-11-19 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.58,29.11,0.01,0.46
2024-11-19T02:00:00-05:00,2024-11-19 07:00:00+00:00,2024-11-19T03:00:00-05:00,2024-11-19 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.75,28.13,0.01,0.61
2024-11-19T03:00:00-05:00,2024-11-19 08:00:00+00:00,2024-11-19T04:00:00-05:00,2024-11-19 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.61,28.1,0.01,0.5
2024-11-19T04:00:00-05:00,2024-11-19 09:00:00+00:00,2024-11-19T05:00:00-05:00,2024-11-19 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.89,27.54,0.01,0.34
2024-11-19T05:00:00-05:00,2024-11-19 10:00:00+00:00,2024-11-19T06:00:00-05:00,2024-11-19 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.71,30.58,0.01,-0.88
2024-11-19T06:00:00-05:00,2024-11-19 11:00:00+00:00,2024-11-19T07:00:00-05:00,2024-11-19 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.07,48.06,0.05,-2.04
2024-11-19T07:00:00-05:00,2024-11-19 12:00:00+00:00,2024-11-19T08:00:00-05:00,2024-11-19 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.74,48.93,0.03,-2.22
2024-11-19T08:00:00-05:00,2024-11-19 13:00:00+00:00,2024-11-19T09:00:00-05:00,2024-11-19 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.0,33.0,0.0,-1.0
2024-11-19T09:00:00-05:00,2024-11-19 14:00:00+00:00,2024-11-19T10:00:00-05:00,2024-11-19 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.08,25.76,0.01,-0.69
2024-11-19T10:00:00-05:00,2024-11-19 15:00:00+00:00,2024-11-19T11:00:00-05:00,2024-11-19 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.04,27.76,0.01,-0.73
2024-11-19T11:00:00-05:00,2024-11-19 16:00:00+00:00,2024-11-19T12:00:00-05:00,2024-11-19 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.07,25.65,0.01,-0.59
2024-11-19T12:00:00-05:00,2024-11-19 17:00:00+00:00,2024-11-19T13:00:00-05:00,2024-11-19 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.24,25.87,0.01,-0.64
2024-11-19T13:00:00-05:00,2024-11-19 18:00:00+00:00,2024-11-19T14:00:00-05:00,2024-11-19 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.57,27.32,0.01,-0.76
2024-11-19T14:00:00-05:00,2024-11-19 19:00:00+00:00,2024-11-19T15:00:00-05:00,2024-11-19 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.3,34.2,0.0,-0.9
2024-11-19T15:00:00-05:00,2024-11-19 20:00:00+00:00,2024-11-19T16:00:00-05:00,2024-11-19 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.15,38.19,0.0,-1.04
2024-11-19T16:00:00-05:00,2024-11-19 21:00:00+00:00,2024-11-19T17:00:00-05:00,2024-11-19 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.24,47.8,0.0,-3.56
2024-11-19T17:00:00-05:00,2024-11-19 22:00:00+00:00,2024-11-19T18:00:00-05:00,2024-11-19 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.18,57.62,0.0,-4.44
2024-11-19T18:00:00-05:00,2024-11-19 23:00:00+00:00,2024-11-19T19:00:00-05:00,2024-11-20 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.83,50.17,0.0,-4.34
2024-11-19T19:00:00-05:00,2024-11-20 00:00:00+00:00,2024-11-19T20:00:00-05:00,2024-11-20 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.14,47.11,0.0,-3.97
2024-11-19T20:00:00-05:00,2024-11-20 01:00:00+00:00,2024-11-19T21:00:00-05:00,2024-11-20 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.34,48.16,0.0,-1.82
2024-11-19T21:00:00-05:00,2024-11-20 02:00:00+00:00,2024-11-19T22:00:00-05:00,2024-11-20 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.53,41.11,0.0,-1.58
2024-11-19T22:00:00-05:00,2024-11-20 03:00:00+00:00,2024-11-19T23:00:00-05:00,2024-11-20 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.48,33.77,0.0,-1.29
2024-11-19T23:00:00-05:00,2024-11-20 04:00:00+00:00,2024-11-20T00:00:00-05:00,2024-11-20 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.17,28.82,0.0,-0.65
2024-11-20T00:00:00-05:00,2024-11-20 05:00:00+00:00,2024-11-20T01:00:00-05:00,2024-11-20 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.47,28.3,0.0,0.17
2024-11-20T01:00:00-05:00,2024-11-20 06:00:00+00:00,2024-11-20T02:00:00-05:00,2024-11-20 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.23,28.99,0.0,0.24
2024-11-20T02:00:00-05:00,2024-11-20 07:00:00+00:00,2024-11-20T03:00:00-05:00,2024-11-20 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.44,27.33,0.0,0.11
2024-11-20T03:00:00-05:00,2024-11-20 08:00:00+00:00,2024-11-20T04:00:00-05:00,2024-11-20 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.88,27.69,0.0,0.19
2024-11-20T04:00:00-05:00,2024-11-20 09:00:00+00:00,2024-11-20T05:00:00-05:00,2024-11-20 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.86,29.85,0.0,0.01
2024-11-20T05:00:00-05:00,2024-11-20 10:00:00+00:00,2024-11-20T06:00:00-05:00,2024-11-20 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.59,30.83,-0.8,-1.44
2024-11-20T06:00:00-05:00,2024-11-20 11:00:00+00:00,2024-11-20T07:00:00-05:00,2024-11-20 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.46,40.5,-3.23,-1.81
2024-11-20T07:00:00-05:00,2024-11-20 12:00:00+00:00,2024-11-20T08:00:00-05:00,2024-11-20 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.75,52.75,-5.45,-2.55
2024-11-20T08:00:00-05:00,2024-11-20 13:00:00+00:00,2024-11-20T09:00:00-05:00,2024-11-20 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.5,36.27,-2.18,-1.59
2024-11-20T09:00:00-05:00,2024-11-20 14:00:00+00:00,2024-11-20T10:00:00-05:00,2024-11-20 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.01,28.1,0.0,-1.09
2024-11-20T10:00:00-05:00,2024-11-20 15:00:00+00:00,2024-11-20T11:00:00-05:00,2024-11-20 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.08,27.95,0.0,-0.87
2024-11-20T11:00:00-05:00,2024-11-20 16:00:00+00:00,2024-11-20T12:00:00-05:00,2024-11-20 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.29,26.13,0.0,-0.84
2024-11-20T12:00:00-05:00,2024-11-20 17:00:00+00:00,2024-11-20T13:00:00-05:00,2024-11-20 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.72,27.6,0.0,-0.88
2024-11-20T13:00:00-05:00,2024-11-20 18:00:00+00:00,2024-11-20T14:00:00-05:00,2024-11-20 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.82,31.95,0.01,-1.14
2024-11-20T14:00:00-05:00,2024-11-20 19:00:00+00:00,2024-11-20T15:00:00-05:00,2024-11-20 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.83,34.78,-0.41,-1.54
2024-11-20T15:00:00-05:00,2024-11-20 20:00:00+00:00,2024-11-20T16:00:00-05:00,2024-11-20 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.19,43.08,0.0,-1.89
2024-11-20T16:00:00-05:00,2024-11-20 21:00:00+00:00,2024-11-20T17:00:00-05:00,2024-11-20 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.08,53.82,0.0,-2.74
2024-11-20T17:00:00-05:00,2024-11-20 22:00:00+00:00,2024-11-20T18:00:00-05:00,2024-11-20 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,55.95,60.73,-1.76,-3.02
2024-11-20T18:00:00-05:00,2024-11-20 23:00:00+00:00,2024-11-20T19:00:00-05:00,2024-11-21 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.9,54.53,0.0,-2.63
2024-11-20T19:00:00-05:00,2024-11-21 00:00:00+00:00,2024-11-20T20:00:00-05:00,2024-11-21 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.53,50.94,0.0,-2.41
2024-11-20T20:00:00-05:00,2024-11-21 01:00:00+00:00,2024-11-20T21:00:00-05:00,2024-11-21 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.27,47.51,0.0,-2.24
2024-11-20T21:00:00-05:00,2024-11-21 02:00:00+00:00,2024-11-20T22:00:00-05:00,2024-11-21 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.91,36.77,0.0,-1.86
2024-11-20T22:00:00-05:00,2024-11-21 03:00:00+00:00,2024-11-20T23:00:00-05:00,2024-11-21 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.15,31.66,0.0,-1.51
2024-11-20T23:00:00-05:00,2024-11-21 04:00:00+00:00,2024-11-21T00:00:00-05:00,2024-11-21 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.22,27.38,0.0,-1.16
2024-11-21T00:00:00-05:00,2024-11-21 05:00:00+00:00,2024-11-21T01:00:00-05:00,2024-11-21 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.74,43.5,-2.5,-0.26
2024-11-21T01:00:00-05:00,2024-11-21 06:00:00+00:00,2024-11-21T02:00:00-05:00,2024-11-21 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.91,37.38,-1.18,-0.29
2024-11-21T02:00:00-05:00,2024-11-21 07:00:00+00:00,2024-11-21T03:00:00-05:00,2024-11-21 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.12,34.32,-0.05,-0.15
2024-11-21T03:00:00-05:00,2024-11-21 08:00:00+00:00,2024-11-21T04:00:00-05:00,2024-11-21 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.39,34.4,0.12,-0.13
2024-11-21T04:00:00-05:00,2024-11-21 09:00:00+00:00,2024-11-21T05:00:00-05:00,2024-11-21 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.76,36.64,0.23,-0.11
2024-11-21T05:00:00-05:00,2024-11-21 10:00:00+00:00,2024-11-21T06:00:00-05:00,2024-11-21 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.98,43.67,-1.29,-2.4
2024-11-21T06:00:00-05:00,2024-11-21 11:00:00+00:00,2024-11-21T07:00:00-05:00,2024-11-21 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.74,49.23,-1.89,-2.6
2024-11-21T07:00:00-05:00,2024-11-21 12:00:00+00:00,2024-11-21T08:00:00-05:00,2024-11-21 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,59.59,65.75,-3.1,-3.06
2024-11-21T08:00:00-05:00,2024-11-21 13:00:00+00:00,2024-11-21T09:00:00-05:00,2024-11-21 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,70.45,77.59,-3.33,-3.81
2024-11-21T09:00:00-05:00,2024-11-21 14:00:00+00:00,2024-11-21T10:00:00-05:00,2024-11-21 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.44,57.74,-1.54,-2.76
2024-11-21T10:00:00-05:00,2024-11-21 15:00:00+00:00,2024-11-21T11:00:00-05:00,2024-11-21 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,50.17,52.7,0.02,-2.55
2024-11-21T11:00:00-05:00,2024-11-21 16:00:00+00:00,2024-11-21T12:00:00-05:00,2024-11-21 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.16,53.75,0.02,-2.61
2024-11-21T12:00:00-05:00,2024-11-21 17:00:00+00:00,2024-11-21T13:00:00-05:00,2024-11-21 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.42,59.33,0.03,-2.94
2024-11-21T13:00:00-05:00,2024-11-21 18:00:00+00:00,2024-11-21T14:00:00-05:00,2024-11-21 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,56.65,61.85,-2.07,-3.13
2024-11-21T14:00:00-05:00,2024-11-21 19:00:00+00:00,2024-11-21T15:00:00-05:00,2024-11-21 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.6,55.4,0.02,-2.82
2024-11-21T15:00:00-05:00,2024-11-21 20:00:00+00:00,2024-11-21T16:00:00-05:00,2024-11-21 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,65.01,71.95,-3.21,-3.73
2024-11-21T16:00:00-05:00,2024-11-21 21:00:00+00:00,2024-11-21T17:00:00-05:00,2024-11-21 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,68.91,86.81,-13.11,-4.79
2024-11-21T17:00:00-05:00,2024-11-21 22:00:00+00:00,2024-11-21T18:00:00-05:00,2024-11-21 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,82.05,94.96,-7.62,-5.29
2024-11-21T18:00:00-05:00,2024-11-21 23:00:00+00:00,2024-11-21T19:00:00-05:00,2024-11-22 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,68.12,88.54,-15.47,-4.95
2024-11-21T19:00:00-05:00,2024-11-22 00:00:00+00:00,2024-11-21T20:00:00-05:00,2024-11-22 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.76,53.64,0.91,-2.79
2024-11-21T20:00:00-05:00,2024-11-22 01:00:00+00:00,2024-11-21T21:00:00-05:00,2024-11-22 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,48.9,51.59,0.01,-2.7
2024-11-21T21:00:00-05:00,2024-11-22 02:00:00+00:00,2024-11-21T22:00:00-05:00,2024-11-22 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.58,50.06,0.02,-2.5
2024-11-21T22:00:00-05:00,2024-11-22 03:00:00+00:00,2024-11-21T23:00:00-05:00,2024-11-22 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.82,39.93,0.01,-2.12
2024-11-21T23:00:00-05:00,2024-11-22 04:00:00+00:00,2024-11-22T00:00:00-05:00,2024-11-22 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.12,33.41,0.2,-1.49
2024-11-22T00:00:00-05:00,2024-11-22 05:00:00+00:00,2024-11-22T01:00:00-05:00,2024-11-22 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.43,31.52,0.0,-0.09
2024-11-22T01:00:00-05:00,2024-11-22 06:00:00+00:00,2024-11-22T02:00:00-05:00,2024-11-22 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.61,30.58,0.0,0.03
2024-11-22T02:00:00-05:00,2024-11-22 07:00:00+00:00,2024-11-22T03:00:00-05:00,2024-11-22 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.68,30.59,0.0,0.09
2024-11-22T03:00:00-05:00,2024-11-22 08:00:00+00:00,2024-11-22T04:00:00-05:00,2024-11-22 09:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.37,30.31,0.01,0.05
2024-11-22T04:00:00-05:00,2024-11-22 09:00:00+00:00,2024-11-22T05:00:00-05:00,2024-11-22 10:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.74,30.75,0.01,-0.02
2024-11-22T05:00:00-05:00,2024-11-22 10:00:00+00:00,2024-11-22T06:00:00-05:00,2024-11-22 11:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.17,30.53,0.0,-1.36
2024-11-22T06:00:00-05:00,2024-11-22 11:00:00+00:00,2024-11-22T07:00:00-05:00,2024-11-22 12:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.32,42.3,0.0,-1.98
2024-11-22T07:00:00-05:00,2024-11-22 12:00:00+00:00,2024-11-22T08:00:00-05:00,2024-11-22 13:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,52.3,55.34,0.0,-3.04
2024-11-22T08:00:00-05:00,2024-11-22 13:00:00+00:00,2024-11-22T09:00:00-05:00,2024-11-22 14:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.78,41.98,0.01,-2.21
2024-11-22T09:00:00-05:00,2024-11-22 14:00:00+00:00,2024-11-22T10:00:00-05:00,2024-11-22 15:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.89,37.87,0.01,-1.99
2024-11-22T10:00:00-05:00,2024-11-22 15:00:00+00:00,2024-11-22T11:00:00-05:00,2024-11-22 16:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.32,42.23,0.01,-1.92
2024-11-22T11:00:00-05:00,2024-11-22 16:00:00+00:00,2024-11-22T12:00:00-05:00,2024-11-22 17:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.47,42.4,0.01,-1.94
2024-11-22T12:00:00-05:00,2024-11-22 17:00:00+00:00,2024-11-22T13:00:00-05:00,2024-11-22 18:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.61,41.49,-1.85,-2.03
2024-11-22T13:00:00-05:00,2024-11-22 18:00:00+00:00,2024-11-22T14:00:00-05:00,2024-11-22 19:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.63,44.98,0.0,-2.35
2024-11-22T14:00:00-05:00,2024-11-22 19:00:00+00:00,2024-11-22T15:00:00-05:00,2024-11-22 20:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.97,48.35,-1.77,-2.61
2024-11-22T15:00:00-05:00,2024-11-22 20:00:00+00:00,2024-11-22T16:00:00-05:00,2024-11-22 21:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,51.24,53.79,0.0,-2.55
2024-11-22T16:00:00-05:00,2024-11-22 21:00:00+00:00,2024-11-22T17:00:00-05:00,2024-11-22 22:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.57,57.67,0.0,-4.1
2024-11-22T17:00:00-05:00,2024-11-22 22:00:00+00:00,2024-11-22T18:00:00-05:00,2024-11-22 23:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,54.2,57.8,0.0,-3.6
2024-11-22T18:00:00-05:00,2024-11-22 23:00:00+00:00,2024-11-22T19:00:00-05:00,2024-11-23 00:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.27,52.57,0.0,-3.3
2024-11-22T19:00:00-05:00,2024-11-23 00:00:00+00:00,2024-11-22T20:00:00-05:00,2024-11-23 01:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.72,51.13,0.0,-3.41
2024-11-22T20:00:00-05:00,2024-11-23 01:00:00+00:00,2024-11-22T21:00:00-05:00,2024-11-23 02:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.75,50.03,0.0,-2.28
2024-11-22T21:00:00-05:00,2024-11-23 02:00:00+00:00,2024-11-22T22:00:00-05:00,2024-11-23 03:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,44.35,46.46,0.0,-2.11
2024-11-22T22:00:00-05:00,2024-11-23 03:00:00+00:00,2024-11-22T23:00:00-05:00,2024-11-23 04:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,41.71,43.46,0.0,-1.75
2024-11-22T23:00:00-05:00,2024-11-23 04:00:00+00:00,2024-11-23T00:00:00-05:00,2024-11-23 05:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.59,37.95,0.0,-1.36
2024-11-23T00:00:00-05:00,2024-11-23 05:00:00+00:00,2024-11-23T01:00:00-05:00,2024-11-23 06:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.24,36.76,0.0,-1.52
2024-11-23T01:00:00-05:00,2024-11-23 06:00:00+00:00,2024-11-23T02:00:00-05:00,2024-11-23 07:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,54.01,56.79,0.0,-2.78
2024-11-23T02:00:00-05:00,2024-11-23 07:00:00+00:00,2024-11-23T03:00:00-05:00,2024-11-23 08:00:00+00:00,DAY_AHEAD_HOURLY,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.11,35.06,0.0,0.05
