interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,location,location_type,lmp,energy,congestion,loss
2024-07-02T06:00:00-04:00,2024-07-02 10:00:00+00:00,2024-07-02T07:00:00-04:00,2024-07-02 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.93,24.58,0.0,0.35
2024-07-02T07:00:00-04:00,2024-07-02 11:00:00+00:00,2024-07-02T08:00:00-04:00,2024-07-02 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.88,22.41,0.0,-0.53
2024-07-02T08:00:00-04:00,2024-07-02 12:00:00+00:00,2024-07-02T09:00:00-04:00,2024-07-02 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.3,22.78,0.0,-0.48
2024-07-02T09:00:00-04:00,2024-07-02 13:00:00+00:00,2024-07-02T10:00:00-04:00,2024-07-02 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.85,22.26,0.0,-0.41
2024-07-02T10:00:00-04:00,2024-07-02 14:00:00+00:00,2024-07-02T11:00:00-04:00,2024-07-02 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.28,22.67,0.0,-0.39
2024-07-02T11:00:00-04:00,2024-07-02 15:00:00+00:00,2024-07-02T12:00:00-04:00,2024-07-02 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.18,23.64,0.0,-0.46
2024-07-02T12:00:00-04:00,2024-07-02 16:00:00+00:00,2024-07-02T13:00:00-04:00,2024-07-02 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.07,26.52,0.0,-0.45
2024-07-02T13:00:00-04:00,2024-07-02 17:00:00+00:00,2024-07-02T14:00:00-04:00,2024-07-02 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.1,34.62,0.0,-0.52
2024-07-02T14:00:00-04:00,2024-07-02 18:00:00+00:00,2024-07-02T15:00:00-04:00,2024-07-02 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,40.38,40.89,0.0,-0.51
2024-07-02T15:00:00-04:00,2024-07-02 19:00:00+00:00,2024-07-02T16:00:00-04:00,2024-07-02 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.3,31.53,0.0,-1.23
2024-07-02T16:00:00-04:00,2024-07-02 20:00:00+00:00,2024-07-02T17:00:00-04:00,2024-07-02 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.88,36.91,0.0,-2.03
2024-07-02T17:00:00-04:00,2024-07-02 21:00:00+00:00,2024-07-02T18:00:00-04:00,2024-07-02 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.42,41.74,0.0,-2.32
2024-07-02T18:00:00-04:00,2024-07-02 22:00:00+00:00,2024-07-02T19:00:00-04:00,2024-07-02 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.52,45.27,0.0,-2.75
2024-07-02T19:00:00-04:00,2024-07-02 23:00:00+00:00,2024-07-02T20:00:00-04:00,2024-07-03 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.52,48.74,0.0,-2.22
2024-07-02T20:00:00-04:00,2024-07-03 00:00:00+00:00,2024-07-02T21:00:00-04:00,2024-07-03 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.09,35.08,0.0,-0.99
2024-07-02T21:00:00-04:00,2024-07-03 01:00:00+00:00,2024-07-02T22:00:00-04:00,2024-07-03 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.04,33.73,0.0,-0.69
2024-07-02T22:00:00-04:00,2024-07-03 02:00:00+00:00,2024-07-02T23:00:00-04:00,2024-07-03 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.52,31.17,0.0,-0.65
2024-07-02T23:00:00-04:00,2024-07-03 03:00:00+00:00,2024-07-03T00:00:00-04:00,2024-07-03 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.27,23.96,0.0,-0.69
2024-07-03T00:00:00-04:00,2024-07-03 04:00:00+00:00,2024-07-03T01:00:00-04:00,2024-07-03 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.09,27.88,0.0,-0.79
2024-07-03T01:00:00-04:00,2024-07-03 05:00:00+00:00,2024-07-03T02:00:00-04:00,2024-07-03 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.33,23.46,0.0,-0.13
2024-07-03T02:00:00-04:00,2024-07-03 06:00:00+00:00,2024-07-03T03:00:00-04:00,2024-07-03 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.62,21.23,0.0,0.39
2024-07-03T03:00:00-04:00,2024-07-03 07:00:00+00:00,2024-07-03T04:00:00-04:00,2024-07-03 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.62,22.23,0.0,0.39
2024-07-03T04:00:00-04:00,2024-07-03 08:00:00+00:00,2024-07-03T05:00:00-04:00,2024-07-03 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.74,23.39,0.0,0.35
2024-07-03T05:00:00-04:00,2024-07-03 09:00:00+00:00,2024-07-03T06:00:00-04:00,2024-07-03 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.58,24.22,0.0,0.36
2024-07-03T06:00:00-04:00,2024-07-03 10:00:00+00:00,2024-07-03T07:00:00-04:00,2024-07-03 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,20.8,21.07,0.0,-0.27
2024-07-03T07:00:00-04:00,2024-07-03 11:00:00+00:00,2024-07-03T08:00:00-04:00,2024-07-03 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.89,22.65,0.0,-0.76
2024-07-03T08:00:00-04:00,2024-07-03 12:00:00+00:00,2024-07-03T09:00:00-04:00,2024-07-03 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.02,23.77,0.0,-0.75
2024-07-03T09:00:00-04:00,2024-07-03 13:00:00+00:00,2024-07-03T10:00:00-04:00,2024-07-03 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.08,23.74,0.0,-0.66
2024-07-03T10:00:00-04:00,2024-07-03 14:00:00+00:00,2024-07-03T11:00:00-04:00,2024-07-03 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,21.12,21.61,0.0,-0.49
2024-07-03T11:00:00-04:00,2024-07-03 15:00:00+00:00,2024-07-03T12:00:00-04:00,2024-07-03 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.03,22.44,0.0,-0.41
2024-07-03T12:00:00-04:00,2024-07-03 16:00:00+00:00,2024-07-03T13:00:00-04:00,2024-07-03 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.08,22.5,0.0,-0.42
2024-07-03T13:00:00-04:00,2024-07-03 17:00:00+00:00,2024-07-03T14:00:00-04:00,2024-07-03 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.53,32.07,0.0,-0.54
2024-07-03T14:00:00-04:00,2024-07-03 18:00:00+00:00,2024-07-03T15:00:00-04:00,2024-07-03 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.22,34.94,0.0,-0.72
2024-07-03T15:00:00-04:00,2024-07-03 19:00:00+00:00,2024-07-03T16:00:00-04:00,2024-07-03 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.73,36.46,0.0,-1.73
2024-07-03T16:00:00-04:00,2024-07-03 20:00:00+00:00,2024-07-03T17:00:00-04:00,2024-07-03 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.85,31.53,0.0,-1.68
2024-07-03T17:00:00-04:00,2024-07-03 21:00:00+00:00,2024-07-03T18:00:00-04:00,2024-07-03 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.53,37.55,0.0,-2.02
2024-07-03T18:00:00-04:00,2024-07-03 22:00:00+00:00,2024-07-03T19:00:00-04:00,2024-07-03 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.92,42.52,0.0,-2.6
2024-07-03T19:00:00-04:00,2024-07-03 23:00:00+00:00,2024-07-03T20:00:00-04:00,2024-07-04 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.44,44.36,0.0,-1.92
2024-07-03T20:00:00-04:00,2024-07-04 00:00:00+00:00,2024-07-03T21:00:00-04:00,2024-07-04 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.9,37.76,0.0,-0.86
2024-07-03T21:00:00-04:00,2024-07-04 01:00:00+00:00,2024-07-03T22:00:00-04:00,2024-07-04 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.21,36.9,0.0,-0.69
2024-07-03T22:00:00-04:00,2024-07-04 02:00:00+00:00,2024-07-03T23:00:00-04:00,2024-07-04 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.03,38.6,0.0,-0.57
2024-07-03T23:00:00-04:00,2024-07-04 03:00:00+00:00,2024-07-04T00:00:00-04:00,2024-07-04 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.96,35.53,0.0,-0.57
2024-07-04T00:00:00-04:00,2024-07-04 04:00:00+00:00,2024-07-04T01:00:00-04:00,2024-07-04 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.2,43.99,0.0,-0.79
2024-07-04T01:00:00-04:00,2024-07-04 05:00:00+00:00,2024-07-04T02:00:00-04:00,2024-07-04 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.65,24.07,0.0,-0.42
2024-07-04T02:00:00-04:00,2024-07-04 06:00:00+00:00,2024-07-04T03:00:00-04:00,2024-07-04 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.31,21.97,0.0,0.34
2024-07-04T03:00:00-04:00,2024-07-04 07:00:00+00:00,2024-07-04T04:00:00-04:00,2024-07-04 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.33,21.81,0.0,0.52
2024-07-04T04:00:00-04:00,2024-07-04 08:00:00+00:00,2024-07-04T05:00:00-04:00,2024-07-04 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.09,23.52,0.0,0.57
2024-07-04T05:00:00-04:00,2024-07-04 09:00:00+00:00,2024-07-04T06:00:00-04:00,2024-07-04 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.86,24.27,0.0,0.59
2024-07-04T06:00:00-04:00,2024-07-04 10:00:00+00:00,2024-07-04T07:00:00-04:00,2024-07-04 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.07,23.87,0.0,0.2
2024-07-04T07:00:00-04:00,2024-07-04 11:00:00+00:00,2024-07-04T08:00:00-04:00,2024-07-04 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.73,24.14,0.0,-0.41
2024-07-04T08:00:00-04:00,2024-07-04 12:00:00+00:00,2024-07-04T09:00:00-04:00,2024-07-04 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.23,22.72,0.0,-0.49
2024-07-04T09:00:00-04:00,2024-07-04 13:00:00+00:00,2024-07-04T10:00:00-04:00,2024-07-04 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.59,23.97,0.0,-0.38
2024-07-04T10:00:00-04:00,2024-07-04 14:00:00+00:00,2024-07-04T11:00:00-04:00,2024-07-04 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.11,22.23,0.0,-0.12
2024-07-04T11:00:00-04:00,2024-07-04 15:00:00+00:00,2024-07-04T12:00:00-04:00,2024-07-04 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.92,23.86,0.0,0.06
2024-07-04T12:00:00-04:00,2024-07-04 16:00:00+00:00,2024-07-04T13:00:00-04:00,2024-07-04 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.01,35.86,0.0,0.15
2024-07-04T13:00:00-04:00,2024-07-04 17:00:00+00:00,2024-07-04T14:00:00-04:00,2024-07-04 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.48,30.41,0.0,0.07
2024-07-04T14:00:00-04:00,2024-07-04 18:00:00+00:00,2024-07-04T15:00:00-04:00,2024-07-04 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.7,39.44,0.0,0.26
2024-07-04T15:00:00-04:00,2024-07-04 19:00:00+00:00,2024-07-04T16:00:00-04:00,2024-07-04 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.36,42.2,0.0,0.16
2024-07-04T16:00:00-04:00,2024-07-04 20:00:00+00:00,2024-07-04T17:00:00-04:00,2024-07-04 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.18,34.53,0.0,-0.35
2024-07-04T17:00:00-04:00,2024-07-04 21:00:00+00:00,2024-07-04T18:00:00-04:00,2024-07-04 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.24,38.11,0.0,-0.87
2024-07-04T18:00:00-04:00,2024-07-04 22:00:00+00:00,2024-07-04T19:00:00-04:00,2024-07-04 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.48,37.81,0.0,-1.33
2024-07-04T19:00:00-04:00,2024-07-04 23:00:00+00:00,2024-07-04T20:00:00-04:00,2024-07-05 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.48,34.66,0.0,-1.18
2024-07-04T20:00:00-04:00,2024-07-05 00:00:00+00:00,2024-07-04T21:00:00-04:00,2024-07-05 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,43.18,44.11,0.0,-0.93
2024-07-04T21:00:00-04:00,2024-07-05 01:00:00+00:00,2024-07-04T22:00:00-04:00,2024-07-05 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,47.48,47.75,0.0,-0.27
2024-07-04T22:00:00-04:00,2024-07-05 02:00:00+00:00,2024-07-04T23:00:00-04:00,2024-07-05 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.6,45.78,0.0,-0.18
2024-07-04T23:00:00-04:00,2024-07-05 03:00:00+00:00,2024-07-05T00:00:00-04:00,2024-07-05 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.9,31.06,0.0,-0.16
2024-07-05T00:00:00-04:00,2024-07-05 04:00:00+00:00,2024-07-05T01:00:00-04:00,2024-07-05 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.54,39.85,0.0,-0.31
2024-07-05T01:00:00-04:00,2024-07-05 05:00:00+00:00,2024-07-05T02:00:00-04:00,2024-07-05 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.92,26.62,0.0,0.3
2024-07-05T02:00:00-04:00,2024-07-05 06:00:00+00:00,2024-07-05T03:00:00-04:00,2024-07-05 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.06,33.07,0.0,0.99
2024-07-05T03:00:00-04:00,2024-07-05 07:00:00+00:00,2024-07-05T04:00:00-04:00,2024-07-05 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.78,30.79,0.0,0.99
2024-07-05T04:00:00-04:00,2024-07-05 08:00:00+00:00,2024-07-05T05:00:00-04:00,2024-07-05 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.3,30.31,0.0,0.99
2024-07-05T05:00:00-04:00,2024-07-05 09:00:00+00:00,2024-07-05T06:00:00-04:00,2024-07-05 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.22,35.11,0.0,1.11
2024-07-05T06:00:00-04:00,2024-07-05 10:00:00+00:00,2024-07-05T07:00:00-04:00,2024-07-05 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.1,34.76,0.0,0.34
2024-07-05T07:00:00-04:00,2024-07-05 11:00:00+00:00,2024-07-05T08:00:00-04:00,2024-07-05 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.66,27.17,0.0,-0.51
2024-07-05T08:00:00-04:00,2024-07-05 12:00:00+00:00,2024-07-05T09:00:00-04:00,2024-07-05 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.3,26.62,0.0,-0.32
2024-07-05T09:00:00-04:00,2024-07-05 13:00:00+00:00,2024-07-05T10:00:00-04:00,2024-07-05 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.92,32.05,0.0,-0.13
2024-07-05T10:00:00-04:00,2024-07-05 14:00:00+00:00,2024-07-05T11:00:00-04:00,2024-07-05 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.46,29.45,0.0,0.01
2024-07-05T11:00:00-04:00,2024-07-05 15:00:00+00:00,2024-07-05T12:00:00-04:00,2024-07-05 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.29,28.06,0.0,0.23
2024-07-05T12:00:00-04:00,2024-07-05 16:00:00+00:00,2024-07-05T13:00:00-04:00,2024-07-05 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.99,25.81,0.0,0.18
2024-07-05T13:00:00-04:00,2024-07-05 17:00:00+00:00,2024-07-05T14:00:00-04:00,2024-07-05 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.94,25.65,0.0,0.29
2024-07-05T14:00:00-04:00,2024-07-05 18:00:00+00:00,2024-07-05T15:00:00-04:00,2024-07-05 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.35,41.94,0.0,0.41
2024-07-05T15:00:00-04:00,2024-07-05 19:00:00+00:00,2024-07-05T16:00:00-04:00,2024-07-05 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.32,50.19,0.0,-0.87
2024-07-05T16:00:00-04:00,2024-07-05 20:00:00+00:00,2024-07-05T17:00:00-04:00,2024-07-05 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,131.82,136.76,0.0,-4.94
2024-07-05T17:00:00-04:00,2024-07-05 21:00:00+00:00,2024-07-05T18:00:00-04:00,2024-07-05 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,187.3,195.61,0.0,-8.31
2024-07-05T18:00:00-04:00,2024-07-05 22:00:00+00:00,2024-07-05T19:00:00-04:00,2024-07-05 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.7,49.58,0.0,-2.88
2024-07-05T19:00:00-04:00,2024-07-05 23:00:00+00:00,2024-07-05T20:00:00-04:00,2024-07-06 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,46.98,48.56,0.0,-1.58
2024-07-05T20:00:00-04:00,2024-07-06 00:00:00+00:00,2024-07-05T21:00:00-04:00,2024-07-06 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.57,46.22,0.0,-0.65
2024-07-05T21:00:00-04:00,2024-07-06 01:00:00+00:00,2024-07-05T22:00:00-04:00,2024-07-06 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.19,45.54,0.0,-0.35
2024-07-05T22:00:00-04:00,2024-07-06 02:00:00+00:00,2024-07-05T23:00:00-04:00,2024-07-06 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,34.34,34.47,0.0,-0.13
2024-07-05T23:00:00-04:00,2024-07-06 03:00:00+00:00,2024-07-06T00:00:00-04:00,2024-07-06 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.27,30.35,0.0,-0.08
2024-07-06T00:00:00-04:00,2024-07-06 04:00:00+00:00,2024-07-06T01:00:00-04:00,2024-07-06 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,37.5,37.96,0.0,-0.46
2024-07-06T01:00:00-04:00,2024-07-06 05:00:00+00:00,2024-07-06T02:00:00-04:00,2024-07-06 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,50.45,50.93,0.0,-0.48
2024-07-06T02:00:00-04:00,2024-07-06 06:00:00+00:00,2024-07-06T03:00:00-04:00,2024-07-06 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,39.53,39.08,0.0,0.45
2024-07-06T03:00:00-04:00,2024-07-06 07:00:00+00:00,2024-07-06T04:00:00-04:00,2024-07-06 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,24.23,23.81,0.0,0.42
2024-07-06T04:00:00-04:00,2024-07-06 08:00:00+00:00,2024-07-06T05:00:00-04:00,2024-07-06 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,22.48,22.3,0.0,0.18
2024-07-06T05:00:00-04:00,2024-07-06 09:00:00+00:00,2024-07-06T06:00:00-04:00,2024-07-06 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,70.36,68.57,0.0,1.79
2024-07-06T06:00:00-04:00,2024-07-06 10:00:00+00:00,2024-07-06T07:00:00-04:00,2024-07-06 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,38.82,38.24,0.0,0.58
2024-07-06T07:00:00-04:00,2024-07-06 11:00:00+00:00,2024-07-06T08:00:00-04:00,2024-07-06 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,30.04,30.64,0.0,-0.6
2024-07-06T08:00:00-04:00,2024-07-06 12:00:00+00:00,2024-07-06T09:00:00-04:00,2024-07-06 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.4,28.18,0.0,-0.78
2024-07-06T09:00:00-04:00,2024-07-06 13:00:00+00:00,2024-07-06T10:00:00-04:00,2024-07-06 14:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.31,30.14,0.0,-0.83
2024-07-06T10:00:00-04:00,2024-07-06 14:00:00+00:00,2024-07-06T11:00:00-04:00,2024-07-06 15:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.45,23.97,0.0,-0.52
2024-07-06T11:00:00-04:00,2024-07-06 15:00:00+00:00,2024-07-06T12:00:00-04:00,2024-07-06 16:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.6,29.94,0.0,-0.34
2024-07-06T12:00:00-04:00,2024-07-06 16:00:00+00:00,2024-07-06T13:00:00-04:00,2024-07-06 17:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.27,26.5,0.0,-0.23
2024-07-06T13:00:00-04:00,2024-07-06 17:00:00+00:00,2024-07-06T14:00:00-04:00,2024-07-06 18:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,36.86,37.17,0.0,-0.31
2024-07-06T14:00:00-04:00,2024-07-06 18:00:00+00:00,2024-07-06T15:00:00-04:00,2024-07-06 19:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.75,30.18,0.0,-0.43
2024-07-06T15:00:00-04:00,2024-07-06 19:00:00+00:00,2024-07-06T16:00:00-04:00,2024-07-06 20:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,32.31,32.53,0.0,-0.22
2024-07-06T16:00:00-04:00,2024-07-06 20:00:00+00:00,2024-07-06T17:00:00-04:00,2024-07-06 21:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,42.08,42.33,0.0,-0.25
2024-07-06T17:00:00-04:00,2024-07-06 21:00:00+00:00,2024-07-06T18:00:00-04:00,2024-07-06 22:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,49.78,51.69,0.0,-1.91
2024-07-06T18:00:00-04:00,2024-07-06 22:00:00+00:00,2024-07-06T19:00:00-04:00,2024-07-06 23:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.9,56.59,0.0,-2.69
2024-07-06T19:00:00-04:00,2024-07-06 23:00:00+00:00,2024-07-06T20:00:00-04:00,2024-07-07 00:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,53.8,56.5,0.0,-2.7
2024-07-06T20:00:00-04:00,2024-07-07 00:00:00+00:00,2024-07-06T21:00:00-04:00,2024-07-07 01:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,65.31,66.9,0.0,-1.59
2024-07-06T21:00:00-04:00,2024-07-07 01:00:00+00:00,2024-07-06T22:00:00-04:00,2024-07-07 02:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,45.66,46.29,0.0,-0.63
2024-07-06T22:00:00-04:00,2024-07-07 02:00:00+00:00,2024-07-06T23:00:00-04:00,2024-07-07 03:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,33.6,34.03,0.0,-0.43
2024-07-06T23:00:00-04:00,2024-07-07 03:00:00+00:00,2024-07-07T00:00:00-04:00,2024-07-07 04:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,31.61,32.05,0.0,-0.44
2024-07-07T00:00:00-04:00,2024-07-07 04:00:00+00:00,2024-07-07T01:00:00-04:00,2024-07-07 05:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,35.69,36.32,0.0,-0.63
2024-07-07T01:00:00-04:00,2024-07-07 05:00:00+00:00,2024-07-07T02:00:00-04:00,2024-07-07 06:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.23,27.67,0.0,-0.44
2024-07-07T02:00:00-04:00,2024-07-07 06:00:00+00:00,2024-07-07T03:00:00-04:00,2024-07-07 07:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,29.51,28.81,0.0,0.7
2024-07-07T03:00:00-04:00,2024-07-07 07:00:00+00:00,2024-07-07T04:00:00-04:00,2024-07-07 08:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,26.46,25.66,0.0,0.8
2024-07-07T04:00:00-04:00,2024-07-07 08:00:00+00:00,2024-07-07T05:00:00-04:00,2024-07-07 09:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.15,27.48,0.0,0.67
2024-07-07T05:00:00-04:00,2024-07-07 09:00:00+00:00,2024-07-07T06:00:00-04:00,2024-07-07 10:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,28.83,28.22,0.0,0.61
2024-07-07T06:00:00-04:00,2024-07-07 10:00:00+00:00,2024-07-07T07:00:00-04:00,2024-07-07 11:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,27.34,26.83,0.0,0.51
2024-07-07T07:00:00-04:00,2024-07-07 11:00:00+00:00,2024-07-07T08:00:00-04:00,2024-07-07 12:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,25.29,25.39,0.0,-0.1
2024-07-07T08:00:00-04:00,2024-07-07 12:00:00+00:00,2024-07-07T09:00:00-04:00,2024-07-07 13:00:00+00:00,AR.BEARSWMP13.8BSW1P,NETWORK NODE,23.72,24.41,0.0,-0.69
